controllerName,succeededTerminations,nonSucceededTerminations,makespan
bronze-controller-69,NA,NA,NA
bronze-controller-7,NA,NA,NA
bronze-controller-74,NA,NA,NA
bronze-controller-75,NA,NA,NA
bronze-controller-77,NA,NA,NA
bronze-controller-78,NA,NA,NA
bronze-controller-79,NA,NA,NA
bronze-controller-80,NA,NA,NA
bronze-controller-84,NA,NA,NA
bronze-controller-86,NA,NA,NA
bronze-controller-88,NA,NA,NA
bronze-controller-9,NA,NA,NA
bronze-controller-90,NA,NA,NA
bronze-controller-91,NA,NA,NA
bronze-controller-96,NA,NA,NA
bronze-controller-99,NA,NA,NA
gold-controller-10,NA,NA,NA
gold-controller-105,NA,NA,NA
gold-controller-107,NA,NA,NA
gold-controller-108,NA,NA,NA
gold-controller-111,NA,NA,NA
gold-controller-112,NA,NA,NA
gold-controller-115,NA,NA,NA
gold-controller-117,NA,NA,NA
gold-controller-119,NA,NA,NA
gold-controller-120,NA,NA,NA
gold-controller-121,NA,NA,NA
gold-controller-123,NA,NA,NA
gold-controller-125,NA,NA,NA
gold-controller-126,NA,NA,NA
gold-controller-128,NA,NA,NA
gold-controller-130,NA,NA,NA
gold-controller-131,NA,NA,NA
gold-controller-134,NA,NA,NA
gold-controller-135,NA,NA,NA
gold-controller-138,NA,NA,NA
gold-controller-14,NA,NA,NA
gold-controller-145,NA,NA,NA
gold-controller-146,NA,NA,NA
gold-controller-147,NA,NA,NA
gold-controller-148,NA,NA,NA
gold-controller-149,NA,NA,NA
gold-controller-15,NA,NA,NA
gold-controller-158,NA,NA,NA
gold-controller-159,NA,NA,NA
gold-controller-16,NA,NA,NA
gold-controller-160,NA,NA,NA
gold-controller-163,NA,NA,NA
gold-controller-164,NA,NA,NA
gold-controller-165,NA,NA,NA
gold-controller-167,NA,NA,NA
gold-controller-169,NA,NA,NA
gold-controller-17,NA,NA,NA
gold-controller-170,NA,NA,NA
gold-controller-172,NA,NA,NA
gold-controller-174,NA,NA,NA
gold-controller-176,NA,NA,NA
gold-controller-177,NA,NA,NA
gold-controller-178,NA,NA,NA
gold-controller-18,NA,NA,NA
gold-controller-180,NA,NA,NA
gold-controller-19,NA,NA,NA
gold-controller-21,NA,NA,NA
gold-controller-22,NA,NA,NA
gold-controller-23,NA,NA,NA
gold-controller-24,NA,NA,NA
gold-controller-25,NA,NA,NA
gold-controller-26,NA,NA,NA
gold-controller-27,NA,NA,NA
gold-controller-28,NA,NA,NA
gold-controller-29,NA,NA,NA
gold-controller-3,NA,NA,NA
gold-controller-31,NA,NA,NA
gold-controller-34,NA,NA,NA
gold-controller-36,NA,NA,NA
gold-controller-37,NA,NA,NA
gold-controller-39,NA,NA,NA
gold-controller-4,NA,NA,NA
gold-controller-40,NA,NA,NA
gold-controller-41,NA,NA,NA
gold-controller-43,NA,NA,NA
gold-controller-44,NA,NA,NA
gold-controller-45,NA,NA,NA
gold-controller-47,NA,NA,NA
gold-controller-48,NA,NA,NA
gold-controller-5,NA,NA,NA
gold-controller-51,NA,NA,NA
gold-controller-52,NA,NA,NA
gold-controller-53,NA,NA,NA
gold-controller-54,NA,NA,NA
gold-controller-56,NA,NA,NA
gold-controller-57,NA,NA,NA
gold-controller-58,NA,NA,NA
gold-controller-6,NA,NA,NA
gold-controller-60,NA,NA,NA
gold-controller-63,NA,NA,NA
gold-controller-64,NA,NA,NA
gold-controller-65,NA,NA,NA
gold-controller-70,NA,NA,NA
gold-controller-71,NA,NA,NA
gold-controller-72,NA,NA,NA
gold-controller-73,NA,NA,NA
gold-controller-76,NA,NA,NA
gold-controller-8,NA,NA,NA
gold-controller-81,NA,NA,NA
gold-controller-82,NA,NA,NA
gold-controller-83,NA,NA,NA
gold-controller-85,NA,NA,NA
gold-controller-87,NA,NA,NA
gold-controller-89,NA,NA,NA
gold-controller-92,NA,NA,NA
gold-controller-93,NA,NA,NA
gold-controller-94,NA,NA,NA
gold-controller-95,NA,NA,NA
gold-controller-97,NA,NA,NA
gold-controller-98,NA,NA,NA
