controllerName,succeededTerminations,nonSucceededTerminations,makespan
batch-deployment-average-101-89cde830bd1e,NA,NA,NA
batch-deployment-average-104-fefb8eb75caa,NA,NA,NA
batch-deployment-average-112-5d8886f68b65,NA,NA,NA
batch-deployment-average-115-e5b8757bb5e6,NA,NA,NA
batch-deployment-average-116-fc83db90153e,NA,NA,NA
batch-deployment-average-120-d0e4aac950f1,NA,NA,NA
batch-deployment-average-122-419e035af17a,NA,NA,NA
batch-deployment-average-125-9550f1d1788c,NA,NA,NA
batch-deployment-average-127-c9c5eacfc21c,NA,NA,NA
batch-deployment-average-128-4d7c7b915afc,NA,NA,NA
batch-deployment-average-135-5aa6b9bb1246,NA,NA,NA
batch-deployment-average-145-c4c5e06afa5f,NA,NA,NA
batch-deployment-average-147-ad2bf8d701cb,NA,NA,NA
batch-deployment-average-160-ce45c9058931,NA,NA,NA
batch-deployment-average-82-b68afcdd197a,NA,NA,NA
batch-deployment-average-87-25193af07301,NA,NA,NA
batch-deployment-average-93-fe65f8bb34ef,NA,NA,NA
batch-deployment-average-95-45538e973fea,NA,NA,NA
batch-deployment-average-97-61ce769628ba,NA,NA,NA
batch-deployment-average-99-37206e1ae97c,NA,NA,NA
free-deployment-average-175-c793764bb1b3,NA,NA,NA
free-deployment-average-189-d46f9130862b,NA,NA,NA
free-deployment-average-190-e96dfe525187,NA,NA,NA
free-deployment-average-195-ac81edf8594b,NA,NA,NA
free-deployment-average-196-2f37620ad37d,NA,NA,NA
free-deployment-average-200-0c7f2a559833,NA,NA,NA
free-deployment-average-206-c338c4bcd1ab,NA,NA,NA
free-deployment-average-207-ce098f042ca2,NA,NA,NA
free-deployment-average-211-9c83ee22badd,NA,NA,NA
free-deployment-average-218-ee468b86cc2d,NA,NA,NA
free-deployment-average-220-bdbc9bfc6e62,NA,NA,NA
free-deployment-average-224-bce6541dd9dd,NA,NA,NA
free-deployment-average-225-9c56dc853d91,NA,NA,NA
free-deployment-average-227-5759980cc5cb,NA,NA,NA
free-deployment-average-229-1ddb7fc8108e,NA,NA,NA
free-deployment-average-230-284359c056eb,NA,NA,NA
free-deployment-average-232-549b4622d08c,NA,NA,NA
free-deployment-average-233-d62f1d8f2614,NA,NA,NA
free-deployment-average-237-c5994abe4a07,NA,NA,NA
free-deployment-average-238-fb57ee9fdf9e,NA,NA,NA
free-deployment-average-247-170c83458846,NA,NA,NA
free-deployment-average-249-426e7184252c,NA,NA,NA
free-deployment-average-251-92f0a9778029,NA,NA,NA
free-deployment-average-255-60d4f796d4f4,NA,NA,NA
prod-deployment-average-18-f9e8688f7c1f,NA,NA,NA
prod-deployment-average-2-a79a2a57b918,NA,NA,NA
prod-deployment-average-21-c669d32bf791,NA,NA,NA
prod-deployment-average-22-ef5e14a0369e,NA,NA,NA
prod-deployment-average-29-146f8485ac2c,NA,NA,NA
prod-deployment-average-3-ee9590bdcd55,NA,NA,NA
prod-deployment-average-33-8fb7eaa4a4e5,NA,NA,NA
prod-deployment-average-35-d07f848d99fb,NA,NA,NA
prod-deployment-average-36-bd13fd8ea536,NA,NA,NA
prod-deployment-average-43-7f1b2ba70cb5,NA,NA,NA
prod-deployment-average-44-89f0d7ef451e,NA,NA,NA
prod-deployment-average-46-2a95b5674b57,NA,NA,NA
prod-deployment-average-53-d4490c6d4498,NA,NA,NA
prod-deployment-average-55-9f4cfde24e34,NA,NA,NA
prod-deployment-average-56-554058d877ba,NA,NA,NA
prod-deployment-average-62-697db3989323,NA,NA,NA
prod-deployment-average-68-84c0bcc7a1e4,NA,NA,NA
prod-deployment-average-71-b4e8b411f564,NA,NA,NA
prod-deployment-average-78-fdcf3bdac358,NA,NA,NA
prod-deployment-average-8-4ac7f1775008,NA,NA,NA
