controllerName,succeededTerminations,nonSucceededTerminations,makespan
batch-deployment-average-101-06682d0f0660,NA,NA,NA
batch-deployment-average-104-a1c6cdb03e2c,NA,NA,NA
batch-deployment-average-106-5435fd1b5c3f,NA,NA,NA
batch-deployment-average-107-32fb104d2f88,NA,NA,NA
batch-deployment-average-108-7ebacdf30a56,NA,NA,NA
batch-deployment-average-112-f77666d6111d,NA,NA,NA
batch-deployment-average-115-149d22a3d405,NA,NA,NA
batch-deployment-average-116-c619466103e6,NA,NA,NA
batch-deployment-average-117-7f5bfc9ec76d,NA,NA,NA
batch-deployment-average-120-93befff25649,NA,NA,NA
batch-deployment-average-122-a8cb750ecdc2,NA,NA,NA
batch-deployment-average-125-2da98861d32b,NA,NA,NA
batch-deployment-average-126-73793edc99fb,NA,NA,NA
batch-deployment-average-127-ebaf44fc905b,NA,NA,NA
batch-deployment-average-128-27aa05c16d42,NA,NA,NA
batch-deployment-average-129-6479d86343a6,NA,NA,NA
batch-deployment-average-131-f0b200ba3b45,NA,NA,NA
batch-deployment-average-134-a7a2416294c9,NA,NA,NA
batch-deployment-average-135-6f16a064bb58,NA,NA,NA
batch-deployment-average-137-ba47cdd52ed6,NA,NA,NA
batch-deployment-average-138-05da6ac0953f,NA,NA,NA
batch-deployment-average-141-d1c388f97edd,NA,NA,NA
batch-deployment-average-144-6feb7f55360f,NA,NA,NA
batch-deployment-average-145-142763f82f00,NA,NA,NA
batch-deployment-average-147-eb8a478921ad,NA,NA,NA
batch-deployment-average-148-ee609bd0c304,NA,NA,NA
batch-deployment-average-151-740af54f0add,NA,NA,NA
batch-deployment-average-154-33e63d2cf15f,NA,NA,NA
batch-deployment-average-156-652fb6d4e604,NA,NA,NA
batch-deployment-average-159-8e543557d9ea,NA,NA,NA
batch-deployment-average-160-283602b0a415,NA,NA,NA
batch-deployment-average-81-dca16ca4b7ce,NA,NA,NA
batch-deployment-average-82-cd50a6312210,NA,NA,NA
batch-deployment-average-84-259eac451c3b,NA,NA,NA
batch-deployment-average-87-c3d11835c0b6,NA,NA,NA
batch-deployment-average-92-eb55c8557f72,NA,NA,NA
batch-deployment-average-93-700be1761285,NA,NA,NA
batch-deployment-average-95-9decbc7e1b55,NA,NA,NA
batch-deployment-average-97-aeaaf3c399f5,NA,NA,NA
batch-deployment-average-99-1a343aec805f,NA,NA,NA
free-deployment-average-161-08923ba80ac5,NA,NA,NA
free-deployment-average-162-451b13fa1346,NA,NA,NA
free-deployment-average-163-b9a491f888e7,NA,NA,NA
free-deployment-average-165-00dfcfbf3443,NA,NA,NA
free-deployment-average-167-579780d54b9a,NA,NA,NA
free-deployment-average-175-89be5abea71b,NA,NA,NA
free-deployment-average-179-5930cefa2afa,NA,NA,NA
free-deployment-average-183-c57965d8fd91,NA,NA,NA
free-deployment-average-184-9c6d5e1ddbbe,NA,NA,NA
free-deployment-average-189-0c8159b9761e,NA,NA,NA
free-deployment-average-190-5181904d7a0f,NA,NA,NA
free-deployment-average-191-c533d75b39f3,NA,NA,NA
free-deployment-average-195-9a37d9cb60ac,NA,NA,NA
free-deployment-average-196-8e0c80fba3ef,NA,NA,NA
free-deployment-average-197-33d70c6203e2,NA,NA,NA
free-deployment-average-200-9a8d7103c7e7,NA,NA,NA
free-deployment-average-205-3b155121ce45,NA,NA,NA
free-deployment-average-206-b7bccfe3c978,NA,NA,NA
free-deployment-average-207-723bc853e759,NA,NA,NA
free-deployment-average-209-39579b3c021a,NA,NA,NA
free-deployment-average-210-21f76f7fc1ca,NA,NA,NA
free-deployment-average-211-b1a17f63af01,NA,NA,NA
free-deployment-average-218-cad900b1d79c,NA,NA,NA
free-deployment-average-220-b61f8ab675e4,NA,NA,NA
free-deployment-average-223-f31459c0d4e3,NA,NA,NA
free-deployment-average-224-fe2046edffe9,NA,NA,NA
free-deployment-average-225-379a7f77f5c1,NA,NA,NA
free-deployment-average-227-d0b13cfb120d,NA,NA,NA
free-deployment-average-229-ce1b964415b0,NA,NA,NA
free-deployment-average-230-99104ec2d1ef,NA,NA,NA
free-deployment-average-232-7c269ee1ebcf,NA,NA,NA
free-deployment-average-233-3f5aa011b66d,NA,NA,NA
free-deployment-average-234-3765fa888fdc,NA,NA,NA
free-deployment-average-235-6408bf1245b2,NA,NA,NA
free-deployment-average-237-dea82c01cd93,NA,NA,NA
free-deployment-average-238-9ef284ab7f0b,NA,NA,NA
free-deployment-average-240-3f39cd2a269a,NA,NA,NA
free-deployment-average-244-4ffc0dc813ac,NA,NA,NA
free-deployment-average-245-bb4d2fa0b1f1,NA,NA,NA
free-deployment-average-247-67d9919c78ed,NA,NA,NA
free-deployment-average-249-d647bdfefa1a,NA,NA,NA
free-deployment-average-250-bf2cd9a9df35,NA,NA,NA
free-deployment-average-251-98900afcc72c,NA,NA,NA
free-deployment-average-252-f1ffeac2571a,NA,NA,NA
free-deployment-average-253-5798b6ec0f57,NA,NA,NA
free-deployment-average-254-2a259b4c2303,NA,NA,NA
free-deployment-average-255-a1f36ae7017b,NA,NA,NA
free-deployment-average-256-2c2981a5c8b4,NA,NA,NA
prod-deployment-average-1-bc3ffd58b3bc,NA,NA,NA
prod-deployment-average-10-1275f9484f44,NA,NA,NA
prod-deployment-average-11-daf5fa5abfe6,NA,NA,NA
prod-deployment-average-12-532a40bc86e9,NA,NA,NA
prod-deployment-average-16-b117b639fb42,NA,NA,NA
prod-deployment-average-17-67f969f32c4e,NA,NA,NA
prod-deployment-average-18-310a437a767d,NA,NA,NA
prod-deployment-average-2-78a5f8e3395b,NA,NA,NA
prod-deployment-average-21-97f9fa6c6ee6,NA,NA,NA
prod-deployment-average-22-9a6fb963902e,NA,NA,NA
prod-deployment-average-24-86ca4b6d0e62,NA,NA,NA
prod-deployment-average-25-e5cfff02c88d,NA,NA,NA
prod-deployment-average-29-502a275144b9,NA,NA,NA
prod-deployment-average-3-6a0049113e56,NA,NA,NA
prod-deployment-average-31-f1a57fd906dc,NA,NA,NA
prod-deployment-average-32-11a03c29e629,NA,NA,NA
prod-deployment-average-33-e55b898c5581,NA,NA,NA
prod-deployment-average-35-8324508df5d5,NA,NA,NA
prod-deployment-average-36-5d577a58c079,NA,NA,NA
prod-deployment-average-38-fe8c97443c35,NA,NA,NA
prod-deployment-average-39-3119a9a7c600,NA,NA,NA
prod-deployment-average-40-bd84975c4352,NA,NA,NA
prod-deployment-average-41-c1d6ccc4ed9b,NA,NA,NA
prod-deployment-average-42-acf212513fca,NA,NA,NA
prod-deployment-average-43-9d673665da88,NA,NA,NA
prod-deployment-average-44-8c09c5217d12,NA,NA,NA
prod-deployment-average-46-b0586262d49f,NA,NA,NA
prod-deployment-average-53-5b49d150a630,NA,NA,NA
prod-deployment-average-55-c5c573aef86e,NA,NA,NA
prod-deployment-average-56-01fe52a7501e,NA,NA,NA
prod-deployment-average-6-0f0d9112f044,NA,NA,NA
prod-deployment-average-60-c4fa24e6f168,NA,NA,NA
prod-deployment-average-62-22a576e899ec,NA,NA,NA
prod-deployment-average-63-fe29a50ecde3,NA,NA,NA
prod-deployment-average-68-a2267363955b,NA,NA,NA
prod-deployment-average-69-ecc8c366ab08,NA,NA,NA
prod-deployment-average-70-7dffa3337ebf,NA,NA,NA
prod-deployment-average-71-04d83600dd78,NA,NA,NA
prod-deployment-average-78-cb2bbc9c142f,NA,NA,NA
prod-deployment-average-8-f6fe0f130c69,NA,NA,NA
