free-deployment-average-225-379a7f77f5c1,0.000207,0.000194,0.000293,0.000363,0.003596,3432,0.000000,0.000000
batch-deployment-average-159-8e543557d9ea,0.000242,0.000229,0.000343,0.000392,0.003262,3431,0.000000,0.000000
batch-deployment-average-126-73793edc99fb,0.000270,0.000260,0.000353,0.000406,0.004072,3430,0.000000,0.000000
prod-deployment-average-32-11a03c29e629,0.000266,0.000258,0.000343,0.000389,0.001828,3429,0.000000,0.000000
batch-deployment-average-145-142763f82f00,0.000204,0.000196,0.000267,0.000356,0.002387,3428,0.000000,0.000000
free-deployment-average-165-00dfcfbf3443,0.000193,0.000187,0.000244,0.000307,0.001190,3427,0.000000,0.000000
prod-deployment-average-69-ecc8c366ab08,0.000194,0.000185,0.000278,0.000346,0.001077,3426,0.000000,0.000000
batch-deployment-average-131-f0b200ba3b45,0.000191,0.000183,0.000250,0.000359,0.001375,3425,0.000000,0.000000
free-deployment-average-161-08923ba80ac5,0.000184,0.000181,0.000228,0.000293,0.000646,3424,0.000000,0.000000
prod-deployment-average-55-c5c573aef86e,0.000185,0.000180,0.000229,0.000304,0.002111,3423,0.000000,0.000000
free-deployment-average-249-d647bdfefa1a,0.000188,0.000182,0.000236,0.000314,0.001437,3422,0.000000,0.000000
batch-deployment-average-160-283602b0a415,0.000210,0.000199,0.000286,0.000363,0.001296,3421,0.000000,0.000000
free-deployment-average-232-7c269ee1ebcf,0.000215,0.000206,0.000285,0.000361,0.002476,3420,0.000000,0.000000
free-deployment-average-167-579780d54b9a,0.000267,0.000259,0.000372,0.000418,0.002062,3419,0.000000,0.000000
prod-deployment-average-43-9d673665da88,0.000233,0.000218,0.000346,0.000402,0.001676,3418,0.000000,0.000000
free-deployment-average-238-9ef284ab7f0b,0.000208,0.000199,0.000277,0.000353,0.002101,3417,0.000000,0.000000
prod-deployment-average-36-5d577a58c079,0.000233,0.000217,0.000334,0.000390,0.004057,3416,0.000000,0.000000
batch-deployment-average-95-9decbc7e1b55,0.000262,0.000256,0.000342,0.000378,0.001001,3415,0.000000,0.000000
free-deployment-average-237-dea82c01cd93,0.000258,0.000251,0.000342,0.000386,0.001790,3414,0.000000,0.000000
batch-deployment-average-129-6479d86343a6,0.000191,0.000185,0.000234,0.000305,0.001630,3413,0.000000,0.000000
prod-deployment-average-25-e5cfff02c88d,0.000256,0.000244,0.000353,0.000404,0.004001,3412,0.000000,0.000000
free-deployment-average-162-451b13fa1346,0.000211,0.000200,0.000302,0.000360,0.001527,3411,0.000000,0.000000
batch-deployment-average-107-32fb104d2f88,0.000197,0.000190,0.000261,0.000340,0.001787,3410,0.000000,0.000000
free-deployment-average-244-4ffc0dc813ac,0.000248,0.000238,0.000341,0.000403,0.002691,3409,0.000000,0.000000
prod-deployment-average-78-cb2bbc9c142f,0.000203,0.000196,0.000268,0.000337,0.002069,3408,0.000000,0.000000
free-deployment-average-233-3f5aa011b66d,0.000199,0.000190,0.000263,0.000353,0.002659,3407,0.000000,0.000000
prod-deployment-average-12-532a40bc86e9,0.000241,0.000236,0.000332,0.000376,0.001527,3406,0.000000,0.000000
free-deployment-average-252-f1ffeac2571a,0.000262,0.000253,0.000350,0.000399,0.001032,3405,0.000000,0.000000
batch-deployment-average-134-a7a2416294c9,0.000198,0.000190,0.000273,0.000362,0.001117,3404,0.000000,0.000000
prod-deployment-average-22-9a6fb963902e,0.000248,0.000236,0.000342,0.000394,0.002206,3403,0.000000,0.000000
free-deployment-average-250-bf2cd9a9df35,0.000294,0.000284,0.000363,0.000434,0.004047,3402,0.000000,0.000000
prod-deployment-average-18-310a437a767d,0.000192,0.000187,0.000241,0.000288,0.001527,3401,0.000000,0.000000
batch-deployment-average-127-ebaf44fc905b,0.000280,0.000275,0.000361,0.000409,0.001010,3400,0.000000,0.000000
free-deployment-average-240-3f39cd2a269a,0.000255,0.000242,0.000355,0.000399,0.001773,3399,0.000000,0.000000
free-deployment-average-196-8e0c80fba3ef,0.000266,0.000258,0.000350,0.000392,0.001155,3398,0.000000,0.000000
prod-deployment-average-71-04d83600dd78,0.000262,0.000252,0.000349,0.000396,0.003083,3397,0.000000,0.000000
prod-deployment-average-60-c4fa24e6f168,0.000270,0.000262,0.000353,0.000409,0.000873,3396,0.000000,0.000000
prod-deployment-average-42-acf212513fca,0.000201,0.000188,0.000298,0.000343,0.002633,3395,0.000000,0.000000
free-deployment-average-183-c57965d8fd91,0.000270,0.000260,0.000356,0.000408,0.012159,3394,0.000000,0.000000
prod-deployment-average-44-8c09c5217d12,0.000273,0.000267,0.000355,0.000402,0.001406,3393,0.000000,0.000000
batch-deployment-average-116-c619466103e6,0.000283,0.000278,0.000360,0.000421,0.001850,3392,0.000000,0.000000
prod-deployment-average-1-bc3ffd58b3bc,0.000259,0.000246,0.000360,0.000397,0.001959,3391,0.000000,0.000000
batch-deployment-average-92-eb55c8557f72,0.000238,0.000223,0.000342,0.000389,0.001104,3390,0.000000,0.000000
batch-deployment-average-106-5435fd1b5c3f,0.000221,0.000204,0.000320,0.000380,0.003070,3389,0.000000,0.000000
free-deployment-average-256-2c2981a5c8b4,0.000249,0.000234,0.000349,0.000406,0.004086,3388,0.000000,0.000000
prod-deployment-average-56-01fe52a7501e,0.000264,0.000257,0.000350,0.000383,0.002017,3387,0.000000,0.000000
free-deployment-average-220-b61f8ab675e4,0.000270,0.000260,0.000357,0.000402,0.003381,3386,0.000000,0.000000
batch-deployment-average-82-cd50a6312210,0.000263,0.000252,0.000357,0.000399,0.000920,3384,0.000000,0.000000
batch-deployment-average-125-2da98861d32b,0.000259,0.000248,0.000351,0.000395,0.000704,3385,0.000000,0.000000
prod-deployment-average-3-6a0049113e56,0.000227,0.000206,0.000344,0.000386,0.003274,3383,0.000000,0.000000
free-deployment-average-195-9a37d9cb60ac,0.000207,0.000195,0.000305,0.000362,0.001314,3382,0.000000,0.000000
prod-deployment-average-29-502a275144b9,0.000207,0.000198,0.000282,0.000355,0.000980,3381,0.000000,0.000000
batch-deployment-average-112-f77666d6111d,0.000206,0.000196,0.000293,0.000370,0.001388,3380,0.000000,0.000000
free-deployment-average-254-2a259b4c2303,0.000196,0.000190,0.000274,0.000345,0.001007,3379,0.000000,0.000000
prod-deployment-average-6-0f0d9112f044,0.000200,0.000190,0.000257,0.000329,0.003471,3378,0.000000,0.000000
free-deployment-average-224-fe2046edffe9,0.000196,0.000190,0.000250,0.000315,0.001013,3377,0.000000,0.000000
prod-deployment-average-62-22a576e899ec,0.000202,0.000192,0.000254,0.000332,0.004102,3376,0.000000,0.000000
free-deployment-average-253-5798b6ec0f57,0.000201,0.000193,0.000252,0.000333,0.003691,3375,0.000000,0.000000
free-deployment-average-207-723bc853e759,0.000240,0.000227,0.000349,0.000403,0.004046,3374,0.000000,0.000000
free-deployment-average-191-c533d75b39f3,0.000212,0.000203,0.000284,0.000368,0.000987,3372,0.000000,0.000000
prod-deployment-average-10-1275f9484f44,0.000189,0.000182,0.000242,0.000319,0.001240,3373,0.000000,0.000000
free-deployment-average-247-67d9919c78ed,0.000229,0.000221,0.000305,0.000363,0.001024,3370,0.000000,0.000000
prod-deployment-average-68-a2267363955b,0.000219,0.000208,0.000313,0.000372,0.001975,3371,0.000000,0.000000
prod-deployment-average-31-f1a57fd906dc,0.000248,0.000239,0.000330,0.000407,0.001061,3369,0.000000,0.000000
batch-deployment-average-148-ee609bd0c304,0.000203,0.000195,0.000261,0.000326,0.003363,3368,0.000000,0.000000
free-deployment-average-206-b7bccfe3c978,0.000189,0.000184,0.000232,0.000291,0.000681,3367,0.000000,0.000000
batch-deployment-average-138-05da6ac0953f,0.000196,0.000189,0.000252,0.000311,0.001351,3366,0.000000,0.000000
prod-deployment-average-33-e55b898c5581,0.000208,0.000192,0.000317,0.000364,0.001515,3365,0.000000,0.000000
free-deployment-average-255-a1f36ae7017b,0.000192,0.000185,0.000246,0.000328,0.002317,3364,0.000000,0.000000
batch-deployment-average-154-33e63d2cf15f,0.000250,0.000238,0.000348,0.000400,0.001681,3363,0.000000,0.000000
