controllerName,succeededTerminations,nonSucceededTerminations,makespan
bronze-controller-57,NA,NA,NA
bronze-controller-58,NA,NA,NA
bronze-controller-59,NA,NA,NA
bronze-controller-63,NA,NA,NA
bronze-controller-66,NA,NA,NA
bronze-controller-67,NA,NA,NA
bronze-controller-68,NA,NA,NA
bronze-controller-70,NA,NA,NA
bronze-controller-72,NA,NA,NA
bronze-controller-73,NA,NA,NA
bronze-controller-8,NA,NA,NA
bronze-controller-81,NA,NA,NA
bronze-controller-82,NA,NA,NA
bronze-controller-83,NA,NA,NA
bronze-controller-84,NA,NA,NA
bronze-controller-87,NA,NA,NA
bronze-controller-90,NA,NA,NA
bronze-controller-91,NA,NA,NA
bronze-controller-93,NA,NA,NA
bronze-controller-95,NA,NA,NA
gold-controller-100,NA,NA,NA
gold-controller-102,NA,NA,NA
gold-controller-103,NA,NA,NA
gold-controller-106,NA,NA,NA
gold-controller-108,NA,NA,NA
gold-controller-11,NA,NA,NA
gold-controller-110,NA,NA,NA
gold-controller-113,NA,NA,NA
gold-controller-114,NA,NA,NA
gold-controller-117,NA,NA,NA
gold-controller-119,NA,NA,NA
gold-controller-121,NA,NA,NA
gold-controller-123,NA,NA,NA
gold-controller-124,NA,NA,NA
gold-controller-126,NA,NA,NA
gold-controller-128,NA,NA,NA
gold-controller-129,NA,NA,NA
gold-controller-13,NA,NA,NA
gold-controller-131,NA,NA,NA
gold-controller-133,NA,NA,NA
gold-controller-134,NA,NA,NA
gold-controller-137,NA,NA,NA
gold-controller-138,NA,NA,NA
gold-controller-141,NA,NA,NA
gold-controller-144,NA,NA,NA
gold-controller-145,NA,NA,NA
gold-controller-148,NA,NA,NA
gold-controller-149,NA,NA,NA
gold-controller-150,NA,NA,NA
gold-controller-155,NA,NA,NA
gold-controller-156,NA,NA,NA
gold-controller-157,NA,NA,NA
gold-controller-16,NA,NA,NA
gold-controller-160,NA,NA,NA
gold-controller-161,NA,NA,NA
gold-controller-162,NA,NA,NA
gold-controller-164,NA,NA,NA
gold-controller-166,NA,NA,NA
gold-controller-167,NA,NA,NA
gold-controller-169,NA,NA,NA
gold-controller-17,NA,NA,NA
gold-controller-171,NA,NA,NA
gold-controller-173,NA,NA,NA
gold-controller-177,NA,NA,NA
gold-controller-178,NA,NA,NA
gold-controller-18,NA,NA,NA
gold-controller-180,NA,NA,NA
gold-controller-19,NA,NA,NA
gold-controller-20,NA,NA,NA
gold-controller-21,NA,NA,NA
gold-controller-23,NA,NA,NA
gold-controller-25,NA,NA,NA
gold-controller-26,NA,NA,NA
gold-controller-27,NA,NA,NA
gold-controller-28,NA,NA,NA
gold-controller-29,NA,NA,NA
gold-controller-30,NA,NA,NA
gold-controller-31,NA,NA,NA
gold-controller-32,NA,NA,NA
gold-controller-34,NA,NA,NA
gold-controller-37,NA,NA,NA
gold-controller-39,NA,NA,NA
gold-controller-4,NA,NA,NA
gold-controller-40,NA,NA,NA
gold-controller-42,NA,NA,NA
gold-controller-44,NA,NA,NA
gold-controller-45,NA,NA,NA
gold-controller-47,NA,NA,NA
gold-controller-48,NA,NA,NA
gold-controller-49,NA,NA,NA
gold-controller-5,NA,NA,NA
gold-controller-51,NA,NA,NA
gold-controller-54,NA,NA,NA
gold-controller-6,NA,NA,NA
gold-controller-60,NA,NA,NA
gold-controller-61,NA,NA,NA
gold-controller-62,NA,NA,NA
gold-controller-64,NA,NA,NA
gold-controller-65,NA,NA,NA
gold-controller-69,NA,NA,NA
gold-controller-7,NA,NA,NA
gold-controller-71,NA,NA,NA
gold-controller-74,NA,NA,NA
gold-controller-75,NA,NA,NA
gold-controller-76,NA,NA,NA
gold-controller-77,NA,NA,NA
gold-controller-78,NA,NA,NA
gold-controller-79,NA,NA,NA
gold-controller-80,NA,NA,NA
gold-controller-85,NA,NA,NA
gold-controller-86,NA,NA,NA
gold-controller-88,NA,NA,NA
gold-controller-89,NA,NA,NA
gold-controller-9,NA,NA,NA
gold-controller-92,NA,NA,NA
gold-controller-94,NA,NA,NA
gold-controller-96,NA,NA,NA
gold-controller-97,NA,NA,NA
gold-controller-98,NA,NA,NA
gold-controller-99,NA,NA,NA
