controllerName,succeededTerminations,nonSucceededTerminations,makespan
bronze-controller-1,NA,NA,NA
bronze-controller-15,NA,NA,NA
bronze-controller-16,NA,NA,NA
bronze-controller-20,NA,NA,NA
bronze-controller-21,NA,NA,NA
bronze-controller-26,NA,NA,NA
bronze-controller-28,NA,NA,NA
bronze-controller-3,NA,NA,NA
bronze-controller-31,NA,NA,NA
bronze-controller-32,NA,NA,NA
bronze-controller-6,NA,NA,NA
bronze-controller-8,NA,NA,NA
gold-controller-13,NA,NA,NA
gold-controller-17,NA,NA,NA
gold-controller-19,NA,NA,NA
gold-controller-2,NA,NA,NA
gold-controller-22,NA,NA,NA
gold-controller-24,NA,NA,NA
gold-controller-27,NA,NA,NA
gold-controller-30,NA,NA,NA
gold-controller-5,NA,NA,NA
gold-controller-7,NA,NA,NA
silver-controller-10,NA,NA,NA
silver-controller-11,NA,NA,NA
silver-controller-12,NA,NA,NA
silver-controller-14,NA,NA,NA
silver-controller-18,NA,NA,NA
silver-controller-23,NA,NA,NA
silver-controller-25,NA,NA,NA
silver-controller-29,NA,NA,NA
silver-controller-4,NA,NA,NA
silver-controller-9,NA,NA,NA
